Address,Latitude,Longitude
SAVITRI CINEMA,28.5417413,77.2383845
SURYA NAGAR,28.6685246,77.3307037
ANAND VIHAR ISBT,28.6490523,77.3182836
EAST VINOD NAGAR,28.6227661,77.3075035
SARAI KALE KHAN ISBT,28.5905995,77.2578836
LAJPAT NAGAR,28.5660924,77.2432851
ANDREWS GANJ,28.5645794,77.2280478
AIIMS,28.5668602,77.2078058
IIT GATE,28.5429388,77.2007428
PANCHSHEEL CLUB,28.5462085,77.2092944
ANAND VIHAR ISBT,28.6490523,77.3182836
VINOD NAGAR,28.623803,77.29837774
SARAI KALE KHAN,28.5866263,77.25622818
MAHARANI BAGH,28.5720013,77.2633718
LAJPAT NAGAR.,28.5660924,77.2432851
ANDREWS GANJ,28.5645794,77.2280478
AIIMS,28.5668602,77.2078058
S.J.TERMINAL,-38.36656,-60.2838509
ANAND VIHAR ISBT,28.6490523,77.3182836
VINOD NAGAR,28.623803,77.29837774
SARAI KALE KHAN ISBT,28.5905995,77.2578836
MAHARANI BAGH,28.5720013,77.2633718
LAJPAT nAGAR,28.5660924,77.2432851
ANDREWS GANJ,28.5645794,77.2280478
S.J. HOSPITAL,13.0360827,77.575065
NAUROJI NAGAR,28.5685678,77.1934447
MOTI BAGH,28.6673671,77.18443756
DHAULA KUAN,28.5948845,77.162261
AIR FORCE HQ,23.781523,90.38818219
APS COLONY,28.57559995,77.13658505
NH-8 CROSSING,52.2821134,4.6951731
SAMALKHA VILLAGE,28.533557,77.0896948
KAPASHERA  CROSSING,28.5312381,77.0880379
KAPASHERA BORDER,28.5214319,77.0819265
S.N. Depot,33.8487405,-82.2593544
P.S.Sarojini,13.6194355,74.6912654
Andrews Ganj.,28.5645794,77.2280478
Kamla Nehru College,28.55608955,77.21663067
Sheikh Sarai -I,28.5368964,77.22223871
Ambedkar NAGAR TERMINAL,28.51407525,77.22830445
Hamdard NAGAR.,28.51583225,77.25013961
R.K. PURAM SEC-1,25.6155175,85.040487
S.J. ENCLAVE,37.7680201,-3.7892454
AIIMS,28.5668602,77.2078058
ANDREWS GANJ,28.5645794,77.2280478
KAMLA NEHRU COLLEGE,28.55608955,77.21663067
SIRI FORT ROAD,28.5549124,77.2241847
SANT NAGAR,28.4129792,77.3088405
MINTO ROAD,36.951252,-121.762461
REGAL,45.4068106,-94.8452502
KRISHI BHAWAN,28.614871,77.212476
S.J.AIRPORT,60.3187687,24.9681249
S.J.HOSPITAL,13.0360827,77.575065
IIT GATE,28.5429388,77.2007428
KHIRKI VILL,28.5298852,77.2180771
DAKSHIN PURI,26.90305855,75.7789717
HAMDARD NAGAR,28.51583225,77.25013961
SARAI KALE KHAN ISBT,28.5905995,77.2578836
MAHARANI BAGH,28.5720013,77.2633718
LAJPAT NAGAR,28.5660924,77.2432851
ANDREWS GANJ,28.5645794,77.2280478
AIIMS,28.5668602,77.2078058
NAUROJI NAGAR,28.5685678,77.1934447
MOTI BAGH,28.6673671,77.18443756
DHAULA KUAN,28.5948845,77.162261
RR LINES,28.6039435,77.1574134
BARAR SQUARE,28.6098994,77.1391289
NARAINA VILL,28.6220547,77.1386441
MP CHOWK,25.09196875,77.37283169
SYN.BANK,22.2792855,114.1615745
PASCHIM VIHAR W.T.,29.217742,79.5035902
PEERA GARHI,28.6798074,77.0926793
SANT NAGAR,28.4129792,77.3088405
ANDREWS GANJ,28.5645794,77.2280478
AIIMS,28.5668602,77.2078058
NAUROJI NAGAR,28.5685678,77.1934447
MOTI BAGH,28.6673671,77.18443756
DHAULA KUAN,28.5948845,77.162261
RR LINES,28.6039435,77.1574134
BARAR SQUARE,28.6098994,77.1391289
NARAINA VILL,28.6220547,77.1386441
MP CHOWK,25.09196875,77.37283169
SYNDICATE .BANK,16.2383379,80.6496855
PASCHIM VIHAR W.T.,29.217742,79.5035902
PEERA GARHI,28.6798074,77.0926793
SWARN PARK,24.5447322,73.68616145
RANI KHERA VILLAGE,24.5969241,74.6603393
S.J.HOSPITAL,13.0360827,77.575065
NAUROJI NAGAR,28.5685678,77.1934447
MOTI BAGH,28.6673671,77.18443756
DHAULA KUAN,28.5948845,77.162261
R.R.LINE,39.9450716,-75.1038543
BARAR SQUARE,28.6098994,77.1391289
NARAINA VILLAGE,28.6220547,77.1386441
MP DEPOT,38.8472478,-97.6087558
PEERA GARHI,28.6798074,77.0926793
ANDREWS GANJ,28.5645794,77.2280478
S.J.HOSPITAL,13.0360827,77.575065
NAUROJI NAGAR,28.5685678,77.1934447
MOTI BAGH,28.6673671,77.18443756
DHAULA KUAN,28.5948845,77.162261
R.R.LINE,39.9450716,-75.1038543
BARAR SQUARE,28.6098994,77.1391289
NARAINA VILLAGE,28.6220547,77.1386441
MP DEPOT,38.8472478,-97.6087558
PEERA GARHI,28.6798074,77.0926793
S.J.HOSPITAL,13.0360827,77.575065
NAUROJI NAGAR,28.5685678,77.1934447
MOTI BAGH,28.6673671,77.18443756
DHAULA KUAN,28.5948845,77.162261
R.R.LINE,39.9450716,-75.1038543
BARAR SQUARE,28.6098994,77.1391289
NARAINA VILLAGE,28.6220547,77.1386441
MP DEPOT,38.8472478,-97.6087558
PEERA GARHI,28.6798074,77.0926793
S.J.HOSPITAL,13.0360827,77.575065
NAUROJI NAGAR,28.5685678,77.1934447
MOTI BAGH,28.6673671,77.18443756
DHAULA KUAN,28.5948845,77.162261
R.R.LINE,39.9450716,-75.1038543
BARAR SQUARE,28.6098994,77.1391289
NARAINA VILLAGE,28.6220547,77.1386441
MP DEPOT,38.8472478,-97.6087558
PEERA GARHI,28.6798074,77.0926793
BEGUM PUR,28.725503,77.0583706
INDER ENCLAVE,28.6795173,77.08373395
S.J.HOSPITAL,13.0360827,77.575065
NAUROJI NAGAR,28.5685678,77.1934447
RK PURAM-I,28.5705323,77.1734428
S.M.TEMPLE,11.875398,75.57953549
APS COLONY,28.57559995,77.13658505
SAMALKHA VILLAGE,28.533557,77.0896948
KAPASHERA CROSSING,28.5312381,77.0880379
BAMNOLI,31.283218,77.5423837
CHHAWLA VILLAGE,28.5623044,77.0037102
S.J. TERMINAL,-38.36656,-60.2838509
S.J. HOSPITAL,13.0360827,77.575065
NAUROJI NAGAR,28.5685678,77.1934447
R.K. PURAM S-I,18.2869124,83.3622358
S.M. TEMPLE,11.875398,75.57953549
APS COLONY,28.57559995,77.13658505
,46.3144754,11.0480288
SHIV MURTI,28.71364065,77.2118908
SAMALKHA VILLAGE,28.533557,77.0896948
KAPASHERA CROSSING,28.5312381,77.0880379
KAPASHERA BORDER,28.5214319,77.0819265
KRISHI BHAWAN,28.614871,77.212476
SHAHJAHAN ROAD,28.6037685,77.2244183
RAVINDER NAGAR,28.9829763,79.403493
LODHI COLONY,28.586203,77.2268576
K N COLLEGE,64.8569444,-147.8027778
JLN STADIUM,9.99719035,76.30083562
LODHI COLONY,28.586203,77.2268576
S.J.AIRPORT,60.3187687,24.9681249
S.J.HOSP,13.0360827,77.575065
NAUROJI NAGAR,28.5685678,77.1934447
MOTI BAGH,28.6673671,77.18443756
TILAK NAGAR,28.6365482,77.0964961
UTTAM NAGAR TERMINAL,28.6261254,77.06831
,46.3144754,11.0480288
TEEN MURTI,28.604394,77.1991785
MOTI BAGH -I,28.5803496,77.180287
S.M.TEMPLE,11.875398,75.57953549
V.V. DEPOT,47.99594,7.8488975
B- 3 VASANT KUNJ,28.5292495,77.1541335
MORI GATE T.,28.664203,77.2237393
RED FORT,28.65608095,77.24079592
DELHI GATE,28.6392174,77.2407795
SUPREME COURT,28.6216268,77.23908618
PRITHVI RAJ RD.,25.9464265,83.57163947
S.J. HOSPITAL,13.0360827,77.575065
IIT GATE,28.5429388,77.2007428
,46.3144754,11.0480288
WAZIR PUR DEPOT,28.7246928,77.1518297
A-1 KESHAV PURAM,28.6873352,77.15796303
B-3 KESHAV PURAM,28.6873352,77.15796303
E-BLOCK SHASTRI NAGAR,28.9553961,77.73641068
MANDIR MARG.,28.6267283,77.1955228
RML HOSP.,41.8758684,-87.7124624
KENDRIYA TERMINAL.,28.619499,77.2060548
RACE COURSE,5.6120415,-0.2672256
VINAY MARG,27.5558897,76.6049859
S.N. DEPOT,33.8487405,-82.2593544
MOHD. PUR,27.2102131,81.2725934
R.K. SECT-I,-12.2287128,-76.92419655
MANDIR MARG,28.6267283,77.1955228
RML HOSPITAL,41.8758684,-87.7124624
KENDRIYA TERMINAL,28.619499,77.2060548
KRISHI BHAWAN,28.614871,77.212476
RACE COURSE,5.6120415,-0.2672256
VINAY MARG,27.5558897,76.6049859
S.N. DEPOT,33.8487405,-82.2593544
S.J. ENCLAVE,37.7680201,-3.7892454
R.K. PURAM SEC-1,25.6155175,85.040487
KENDRIYA TERMINAL,28.619499,77.2060548
KRISHI BHAWAN,28.614871,77.212476
RACE COURCE,22.3065671,70.7902621
VINAY MARG,27.5558897,76.6049859
SAROJINI NAGAR DEPOT,28.57426345,77.1890035
R.K. PURAM SEC-1,25.6155175,85.040487
KALYAN PURI,28.6159271,77.317636
SARAI KALE KHAN,28.5866263,77.25622818
MAHARANI BAGH,28.5720013,77.2633718
L.P. NAGAR,32.1135887,77.171316
AIIMS,28.5668602,77.2078058
MOTI BAGH -1,28.5702438,77.1868813
DHAULA KUAN,28.5948845,77.162261
MAYUR VIHAR PHASE-II,28.604166,77.29044417
MAHARANI BAGH,28.5720013,77.2633718
LAJPAT NAGAR,28.5660924,77.2432851
ANDREWS GANJ,28.5645794,77.2280478
AIIMS,28.5668602,77.2078058
NAUROJI NAGAR,28.5685678,77.1934447
MOTI BAGH-1,28.5702438,77.1868813
DHAULA KUAN,28.5948845,77.162261
R.R. LINES,30.35854465,76.8152705
BRAR SQUARE,28.6137377,77.1402634
NARAINA VILLAGE,28.6220547,77.1386441
SUBHASH NAGAR TERMINAL,26.25532995,88.18210831
MAYUR VIHAR PHASE-II,28.604166,77.29044417
MAHARANI BAGH,28.5720013,77.2633718
LAJPAT NAGAR,28.5660924,77.2432851
ANDREWS GANJ,28.5645794,77.2280478
AIIMS,28.5668602,77.2078058
NAUROJI NAGAR,28.5685678,77.1934447
MOTI BAGH-1,28.5702438,77.1868813
DHAULA KUAN,28.5948845,77.162261
MINTO RD T.,60.7891487,-135.1718167
NATIONAL MUSEUM,-6.17614245,106.8221879
S.N. DEPOT,33.8487405,-82.2593544
MOHD PUR,27.2102131,81.2725934
IIT HOSTEL,28.5500106,77.1856157
MUNIRKA,28.554886,77.1710841
GODAVARI HOSTEL,17.4911178,78.38983166
PURVANCHAL HOSTEL,12.6410921,77.44175719
TEEN  MURTI,28.604394,77.1991785
MOTI BAGH,28.6673671,77.18443756
S.M. TEMPLE,11.875398,75.57953549
IIT HOSTEL,28.5500106,77.1856157
IIT GATE,28.5429388,77.2007428
HAUZ KHAS TERMINAL,28.51407525,77.22830445
MORI GATE,28.664203,77.2237393
RAJ GHAT,28.6406036,77.2495084
DELHI GATE,28.6392174,77.2407795
SUPREME COURT,28.6216268,77.23908618
SHAHJHAN RD,28.6590682,77.2275889
PRITHVI RAJ RD,25.9464265,83.57163947
S.J. HOSPITAL,13.0360827,77.575065
S.J.ENCLAVE,37.7680201,-3.7892454
R.K. PURAM -I,25.6155175,85.040487
S.M. TEMPLE,11.875398,75.57953549
V.V. DEPOT,47.99594,7.8488975
GODAWARI HOSTEL,28.5447835,77.1658856
POORVANCHAL  HOSTEL,28.5343811,77.1698426
SHAHDRA T.,31.6166162,74.29070063
SHAKAR PUR,32.26271,75.1650181
RAINY WELL,28.6279924,77.2609314
SUPREME COURT,28.6216268,77.23908618
SHAHAJAHAN RD.,23.7831771,90.3684426
BHARTI NAGAR,28.5967192,77.2287497
DEFENCE COLONY,28.5713575,77.2330402
AIIMS,28.5668602,77.2078058
MOHD. PUR,27.2102131,81.2725934
R.K. PURAM -I,25.6155175,85.040487
MODERN SCHOOL,28.49135045,77.09950639
Anand Vihar ISBT,28.6490523,77.3182836
HARGOVIND ENCLAVE,28.6478898,77.30050063
SHAKAR PUR,32.26271,75.1650181
RAINY WELL,28.6279924,77.2609314
SUPREME COURT,28.6216268,77.23908618
SHAHAJAHAN RD.,23.7831771,90.3684426
BHARTI NAGAR,28.5967192,77.2287497
DEFENCE COLONY,28.5713575,77.2330402
AIIMS,28.5668602,77.2078058
MOHD. PUR,27.2102131,81.2725934
R.K. PURAM -I,25.6155175,85.040487
MODERN SCHOOL,28.49135045,77.09950639
SHAKAR PUR,32.26271,75.1650181
RAINY WELL,28.6279924,77.2609314
SUPREME COURT,28.6216268,77.23908618
SHAHJAHAN ROAD,28.6037685,77.2244183
BHARTI NAGAR,28.5967192,77.2287497
DEFENCE COLONY.,28.5713575,77.2330402
AIIMS,28.5668602,77.2078058
MOHD. PUR,27.2102131,81.2725934
R.K. PURAM SEC-1,25.6155175,85.040487
MODERN SCHOOL VASANT VIHAR,28.562201,77.15724363
POWER HOUSE,5.1569487,73.1358903
VASANT KUNJ C-9,28.5394017,77.1438959
MUNIRKA VILLAGE,28.554886,77.1710841
R.K. PURAM SEC-1,25.6155175,85.040487
MOHAMMAD PUR,29.0160187,77.6662286
S.J. HOSPITAL,13.0360827,77.575065
S.J. AIRPORT,60.3187687,24.9681249
PRITHVI RAJ ROAD,25.9464265,83.57163947
SHAHJAHAN ROAD,28.6037685,77.2244183
SUPREME COURT,28.6216268,77.23908618
RAINY WELL,28.6279924,77.2609314
MOTHER DAIRY,13.09600155,77.57316625
BALCO APARTMENT,28.6298084,77.306697
ANAND VIHAR ISBT,28.6490523,77.3182836
KENDRIYA TERMINAL,28.619499,77.2060548
KRISHI BHAWAN,28.614871,77.212476
TEEN MURTI,28.604394,77.1991785
USSR EMBASSY,28.5925382,77.1881082
MOTI BAGH-I,28.5803496,77.180287
NANAK PURA/CC,26.8997214,75.8267551
R.K. PURAM SEC-1,25.6155175,85.040487
MOTI BAGH,28.6673671,77.18443756
R.R. LINE,39.9450716,-75.1038543
BARAR SQUARE,28.6098994,77.1391289
NAIRAINA VILLAGE,23.320838,90.7518533
RAJA GARDEN,28.652182,77.1263056
PUNJABI BAGH CLUB,28.6637776,77.1307799
PUNJABI BAGH TERMINAL,28.66799,77.1372421
WPD,-38.2158244,144.3061193
ASHOK VIHAR MORE,17.3636988,78.4235589
BH- BLOCK SHALIMAR BAGH,28.7147354,77.1572729
MORI GATE TERMINAL,28.6661191,77.2216526
RED FORT,28.65608095,77.24079592
DELHI GATE,28.6392174,77.2407795
MANDI HOUSE,28.6256122,77.2341966
REGAL,45.4068106,-94.8452502
TEEN MURTI,28.604394,77.1991785
MOTI BAGH -I,28.5803496,77.180287
KENDRIYA TERMINAL.,28.619499,77.2060548
KRISHI BHAWAN,28.614871,77.212476
TEEN MURTI,28.604394,77.1991785
USSR EMBASSY,28.5925382,77.1881082
MOTI BAGH -I,28.5803496,77.180287
R.K. PURAM -1,17.4493802,80.283878
JNU,58.3566191,-134.580193
QUTAB ENCLAVE,33.7127499,73.09263374
P.T.S.,28.5329842,77.1955017
SAKET J-BLK,28.5225551,77.2133193
AMBEDKAR NAGAR T.,28.5192116,77.2362095
NARELA,22.15690385,79.51083533
A-9 NARELA,23.74079145,75.76984849
RAJA HARISH CHANDER HOSPITAL,28.840596,77.1032565
VISHAL BAGH,28.6409016,77.2118997
BAWANA,28.79966,77.0328847
KANJHAWALA,28.7358173,77.0043151
KARALA,58.26233235,21.9066064
RANI KHERA,25.1954187,80.3085707
SWARN PARK.,24.5447322,73.68616145
RANHOLA,28.6580019,77.0359234
BAPROLA,28.64038345,77.01289008
DK DEPOT,55.5083182,8.4087613
NARELA,22.15690385,79.51083533
A-9 NARELA,23.74079145,75.76984849
RAJA HARISH CHANDER HOSPITAL,28.840596,77.1032565
VISHAL BAGH,28.6409016,77.2118997
BAWANA,28.79966,77.0328847
CHAND PUR,25.8507852,78.3830309
KANJHAWALA,28.7358173,77.0043151
SWRAN PARK,36.45028045,59.41992285
RANHOLA,28.6580019,77.0359234
"TILANGPUR KOTLA,",28.6471138,77.0285632
BAPROLA,28.64038345,77.01289008
DK DEPOT,55.5083182,8.4087613
NAJAFGARH (DELHI GATE),28.6122847,76.985632
UTTAM NAGAR TERMINAL,28.6261254,77.06831
JANAK PURI C-2 B,30.8989909,75.8666482
DESU COLONY.,28.61091735,77.09685456
LAJWANTI GARDEN,28.613264,77.10728754
SHASTRI BAZAR,28.5967322,77.1349593
R.R.LINE,39.9450716,-75.1038543
DHAULA KUAN,28.5948845,77.162261
MOTI BAGH,28.6673671,77.18443756
AIIMS,28.5668602,77.2078058
ANDREWS GANJ,28.5645794,77.2280478
L.P.NAGAR,32.1135887,77.171316
Maharani Bagh,28.5720013,77.2633718
SARAI KALE KHAN,28.5866263,77.25622818
UTTAM NAGAR TERMINAL,28.6261254,77.06831
JANAK PURI C-1,30.8989909,75.8666482
DESU COLONY.,28.61091735,77.09685456
SHASTRI BAZAR,28.5967322,77.1349593
R.R.LINE,39.9450716,-75.1038543
DHAULA KUAN,28.5948845,77.162261
MOTI BAGH,28.6673671,77.18443756
R.K. PURAM S-I,18.2869124,83.3622358
MOHD. PUR,27.2102131,81.2725934
NAUROJI NAGAR,28.5685678,77.1934447
AIIMS,28.5668602,77.2078058
ANDREWS GANJ,28.5645794,77.2280478
L.P.NAGAR,32.1135887,77.171316
Maharani Bagh,28.5720013,77.2633718
SARAI KALE KHAN,28.5866263,77.25622818
MADHU VIHAR,28.63605595,77.30438346
PALAM COLONY,9.69341255,76.65704202
PALAM AIRPORT,28.5551678,77.08473721
KISHAN GARH,29.9511445,76.9413014
QUTAB,28.512951,77.1864532
MEHRAULI,28.5218262,77.1783232
TUGLAKABAD VILL,28.5089676,77.2652186
HAMDARD NAGAR,28.51583225,77.25013961
LADO SARAI,28.5254347,77.1920657
KISHAN GARH,29.9511445,76.9413014
SAMALKHA CROSSING,28.5374796,77.0922095
DWARKA SEC-22/25,28.5976698,77.04904788
TUGLAKABAD VILL,28.5089676,77.2652186
HAMDARD NAGAR,28.51583225,77.25013961
LADO SARAI,28.5254347,77.1920657
KISHAN GARH,29.9511445,76.9413014
SAMALKHA VILLAGE,28.533557,77.0896948
KAPASHERA BORDER.,28.5214319,77.0819265
TUGLAKABAD VILL,28.5089676,77.2652186
HAMDARD NAGAR,28.51583225,77.25013961
LADO SARAI,28.5254347,77.1920657
KISHAN GARH,29.9511445,76.9413014
CARGO,-33.4231882,148.8055439
IGI AIRPORT TERMINAL -,28.564835,77.1226566
UTTAM NAGAR TERMINAL,28.6261254,77.06831
JANAK PURI C-1,30.8989909,75.8666482
DABRI VILLAGE,28.60930275,77.08413771
KAPASHERA BORDER.,28.5214319,77.0819265
SHAHDARA,28.6734298,77.2898858
SHAKAR PUR,32.26271,75.1650181
RAINY WELL,28.6282644,77.2606262
MANDI HOUSE,28.6256122,77.2341966
KRISHI BHAWAN,28.614871,77.212476
TEEN MURTI,28.6051069,77.1989189
GOLF CLUB,-33.3651049,-60.1783419
R.R. LINE,39.9450716,-75.1038543
SHASTRI BAZAR,28.5967322,77.1349593
KIRBY PLACE,28.61174115,77.12852295
DESU COLONY,28.61091735,77.09685456
JANAK PURI C-2B,30.8989909,75.8666482
JANAK PURI B-1,30.8989909,75.8666482
ISBT,30.11294325,78.29572465
ICE FACTORY,28.4185068,77.31438608
G.G. MARG.,27.3259161,88.61245356
INDERPURI,28.6286841,77.1470979
LOHA MANDI,22.70692565,75.86851215
NARAINA VIHAR,28.6243852,77.1364438
M.P.DEPOT,17.9828522,100.0420676
DESU COLONY,28.61091735,77.09685456
MANDI HOUSE,28.6256122,77.2341966
PATEL CHOWK,28.6229664,77.214031
TALKATORA GARDEN,28.6238793,77.19358591
AIR FORCE HQ,23.781523,90.38818219
APS COLONY,28.57559995,77.13658505
SHIV MURTI,28.71364065,77.2118908
SAMALKHA VILLAGE,28.533557,77.0896948
BAMROLI VILLAGE,23.3978046,72.2702014
UTTAM NAGAR TERMINAL,28.6261254,77.06831
JANAK PURI C-2B,30.8989909,75.8666482
DESU COLONY,28.61091735,77.09685456
LAJWANTI GDN,28.613264,77.10728754
R.R.LINES,30.35854465,76.8152705
DH. KUAN,24.40504785,81.59446389
AIIMS,28.5668602,77.2078058
ANDREWS GANJ,28.5645794,77.2280478
SANT NAGAR,28.4129792,77.3088405
UTTAM NAGAR TERMINAL,28.6261254,77.06831
JANAK PURI C-2B,30.8989909,75.8666482
DESU COLONY,28.61091735,77.09685456
LAJWANTI GDN,28.613264,77.10728754
R.R.LINES,30.35854465,76.8152705
DH. KUAN,24.40504785,81.59446389
AIIMS,28.5668602,77.2078058
ANDREWS GANJ,28.5645794,77.2280478
LAJPAT NAGAR,28.5660924,77.2432851
ASHRAM,28.5724231,77.2585979
ISHWAR NAGAR,15.3260547,75.1335895
OKHLA TANK,28.5480079,77.2765325
BADAR PUR,23.0184013,90.878216
UTTAM NAGAR TERMINAL,28.6261254,77.06831
JANAK PURI C-2B,30.8989909,75.8666482
DESU COLONY,28.61091735,77.09685456
LAJWANTI GDN,28.613264,77.10728754
R.R.LINES,30.35854465,76.8152705
DH. KUAN,24.40504785,81.59446389
AIIMS,28.5668602,77.2078058
ANDREWS GANJ,28.5645794,77.2280478
KAMLA NEHRU COLLEGE,28.55608955,77.21663067
SIRI FORT ROAD,28.5549124,77.2241847
SAVITRI CINEMA,28.5417413,77.2383845
MADHU VIHAR,28.63605595,77.30438346
DABARI VILLAGE,22.5460498,76.6418661
DESU COLONY,28.61091735,77.09685456
LAJWANTI GARDEN,28.613264,77.10728754
R.R.LINES,30.35854465,76.8152705
DH. KUAN,24.40504785,81.59446389
AIIMS,28.5668602,77.2078058
ANDREWS GANJ,28.5645794,77.2280478
SANT NAGAR,28.4129792,77.3088405
NEHRU PLACE,28.54925735,77.25295263
MEHRAULI,28.5218262,77.1783232
PTS,32.681067,-17.104073
IIT GATE,28.5429388,77.2007428
S.J.HOSPITAL,13.0360827,77.575065
"KENDRIYA TERMINAL.,",28.619499,77.2060548
LOHA MANDI,22.70692565,75.86851215
NARAINA VIHAR,28.6243852,77.1364438
JLN STADIUM,9.99719035,76.30083562
PANT NAGAR,28.58529855,77.24356543
ANDREWS GANJ,28.5645794,77.2280478
AIIMS,28.5668602,77.2078058
NAUROJI  NAGAR,28.5685678,77.1934447
APS COLONY,28.57559995,77.13658505
PALAM COLONY,9.6941944,76.65819174
PALAM VILLAGE,28.5884408,77.0782435
NETAJI SUBHASH INSTITUTE,22.4804219,88.35410228
PANCHKUIAN ROAD,28.6395128,77.2082925
R.R. LINES,30.35854465,76.8152705
SHASTRI BAZAR,28.5967322,77.1349593
MORE LINE,16.3045294,80.4429629
PALAM VILLAGE / DWARKA GATE,28.5897442,77.0829522
ROSHAN PURA,28.60657525,76.98901038
MORI GATE,28.664203,77.2237393
RED FORT,28.65608095,77.24079592
DELHI GATE,28.6392174,77.2407795
KENDRIYA( T),15.26464695,76.35675012
TALKATORA GARDEN,28.6238793,77.19358591
BHARAT SADHU SAMAJ,28.6038544,77.184054
DH. KUAN,24.40504785,81.59446389
AIR FORCE HQ.,23.781523,90.38818219
APS COLONY,28.57559995,77.13658505
SAMALKHA VILLAGE,28.533557,77.0896948
KAPASHERA  CROSSING,28.5312381,77.0880379
KAPASHERA BORDER.,28.5214319,77.0819265
ANAND VIHAR ISBT,28.6490523,77.3182836
MOTHER DAIRY,13.09600155,77.57316625
RAINY WELL,28.6282644,77.2606262
MANDI HOUSE,28.6256122,77.2341966
KRISHI BHAWAN,28.614871,77.212476
TALKATORA GDN,28.6238793,77.19358591
BHARAT SADHU SAMAJ,28.6038544,77.184054
DHAULA KUAN,28.5948845,77.162261
R.R. LINES,30.35854465,76.8152705
LAJWANTI GARDEN,28.613264,77.10728754
DESU COLONY,28.61091735,77.09685456
JANAK PURI C-2B,30.8989909,75.8666482
UTTAM NAGAR TERMINAL,28.6261254,77.06831
ANAND VIHAR ISBT,28.6490523,77.3182836
MOTHER DAIRY,13.09600155,77.57316625
RAINEY WELL,33.4212519,-115.1882231
MANDI HOUSE,28.6256122,77.2341966
KENDRIYA TERMINAL,28.619499,77.2060548
TALKATORA GARDEN,28.6238793,77.19358591
BHARAT SADHU SAMAJ,28.6038544,77.184054
DHAULA KUAN,28.5948845,77.162261
RR LINES,28.6039435,77.1574134
SHASTRI BAZAR,28.5967322,77.1349593
LAJWANTI GARDEN,28.613264,77.10728754
DESU COLONY,28.61091735,77.09685456
DABARI VILLAGE,22.5460498,76.6418661
ANAND VIHAR ISBT,28.6490523,77.3182836
MOTHER DAIRY,13.09600155,77.57316625
RAINEY WELL,33.4212519,-115.1882231
MANDI HOUSE,28.6256122,77.2341966
KENDRIYA TERMINAL,28.619499,77.2060548
TALKATORA GARDEN,28.6238793,77.19358591
BHARAT SADHU SAMAJ,28.6038544,77.184054
DHAULA KUAN,28.5948845,77.162261
RR LINES,28.6039435,77.1574134
SHASTRI BAZAR,28.5967322,77.1349593
DABRI VILLAGE,28.60930275,77.08413771
ANAND VIHAR ISBT,28.6490523,77.3182836
MOTHER DAIRY,13.09600155,77.57316625
RAINEY WELL,33.4212519,-115.1882231
MANDI HOUSE,28.6256122,77.2341966
KENDRIYA TERMINAL,28.619499,77.2060548
TALKATORA GARDEN,28.6238793,77.19358591
BHARAT SADHU SAMAJ,28.6038544,77.184054
DHAULA KUAN,28.5948845,77.162261
RR LINES,28.6039435,77.1574134
SHASTRI BAZAR,28.5967322,77.1349593
LAJWANTI GARDEN,28.613264,77.10728754
DESU COLONY,28.61091735,77.09685456
JANAK PURI C-1,30.8989909,75.8666482
DABRI VILLAGE,28.60930275,77.08413771
JANAK PURI  C-1,30.8989909,75.8666482
UTTAM NAGAR  TERMINAL,28.6261254,77.06831
SUNDER VIHAR,28.662678,77.0890083
KARALA,58.26233235,21.9066064
UTTAM NAGAR TERMINAL,28.6261254,77.06831
DISTRICT CENTER,29.960886,-90.1855572
MAJOR BHUPINDER SINGH NAGAR,28.6460755,77.0867215
SUNDER NAGAR,29.1166624,78.8176775
R.K.PURAM-I,25.6155175,85.040487
R.K. PURAM SEC.-8,28.5715124,77.1671368
A.P.S. COLONY,28.57559995,77.13658505
NH-8,24.5786475,73.6969934
SHIV MURTI,28.71364065,77.2118908
KAPASHERA XING,28.5312381,77.0880379
BAMROLI VILLAGE,23.3978046,72.2702014
BADU SARAI,24.8881008,77.6404881
MORI GATE TERMINAL,28.6661191,77.2216526
RED FORT,28.65608095,77.24079592
DELHI GATE,28.6392174,77.2407795
AJMERI GATE,26.91760165,75.81663895
SADHU VASWANI MARG,28.6444635,77.1927881
TELE EXCHANGE,19.1004019,72.8817764
W. PATEL NAGAR,28.6519279,77.162923
LOHA MANDI,22.70692565,75.86851215
NARAYANA VIHAR,28.6243852,77.1364438
M.P. DEPOT,17.9828522,100.0420676
DESU COLONY,28.61091735,77.09685456
JANAK PURI C-2B,30.8989909,75.8666482
UTTAM NAGAR TERMINAL,28.6261254,77.06831
DABRI VILLAGE,28.60930275,77.08413771
JANAK PURI C-1,30.8989909,75.8666482
UTTAM NAGAR,17.4577645,78.5302663
SUNDER VIHAR,28.662678,77.0890083
PEERA  GARHI,28.6798074,77.0926793
SARASWATI VIHAR C- BLK,28.70084435,77.13392269
W.P. DEPOT,47.2627692,11.43154573
ASHOK VIHAR CROSSING,28.7019197,77.1653293
NAJAFGARH,28.612304,76.9823908
NAJAFGARH (DELHI GATE),28.6122847,76.985632
NETAJI SUBHASH INST.,22.4800554,88.4076208
PALAM  Colony,9.6941944,76.65819174
APS COLONY,28.57559995,77.13658505
S.M. TEMPLE,11.875398,75.57953549
IIT HOSTEL,28.5500106,77.1856157
IIT GATE,28.5429388,77.2007428
SWAMI NAGAR,31.5796805,74.34737118
LOK NAYAK PURAM,28.663165,77.0114594
. BAPROLA,28.64038345,77.01289008
